Date	Person	Block	Plot_Nr	Weed_species	%weeded	Comments
20200603	Barry	4	281	Am	96	
20200603	Barry	4	281	bg	0	
20200603	Barry	4	281	legume	3	
20200603	Barry	4	281	herb	0.5	
20200603	Barry	4	281	grass	0.5	
20200604	Barry	4	267	Hl	20	
20200604	Barry	4	267	Lp	6	
20200604	Barry	4	267	Pt	4	
20200604	Barry	4	267	To	0	
20200604	Barry	4	267	Hs	2	
20200604	Barry	4	267	As	1	
20200604	Barry	4	267	Ra	0	
20200604	Barry	4	267	Ga	95	
20200604	Barry	4	267	bg	0	
20200604	Barry	4	267	legume	2	
20200604	Barry	4	267	herb	0	
20200604	Barry	4	267	grass	0	
20200604	Barry	4	268	Ao	2	
20200604	Barry	4	268	Dg	3	
20200604	Barry	4	268	Hl	20	
20200604	Barry	4	268	Am	80	
20200604	Barry	4	268	As	0	
20200604	Barry	4	268	Pg	12	
20200604	Barry	4	268	Ra	0.5	
20200604	Barry	4	268	Pm	15	
20200604	Barry	4	268	bg	0	
20200604	Barry	4	268	legume	1	
20200604	Barry	4	268	herb	0.5	
20200604	Barry	4	268	grass	2	
20200604	Barry	4	269	Hp	25	
20200604	Barry	4	269	Hl	20	
20200604	Barry	4	269	To	3	
20200604	Barry	4	269	Dc	0	
20200604	Barry	4	269	Hs	0	
20200604	Barry	4	269	As	0	
20200604	Barry	4	269	Pg	30	
20200604	Barry	4	269	Pm	45	
20200604	Barry	4	269	bg	0	
20200604	Barry	4	269	legume	0.5	
20200604	Barry	4	269	herb	0.5	
20200604	Barry	4	269	grass	0	
20200604	Barry	4	270	Hp	0	
20200604	Barry	4	270	Be	0	
20200604	Barry	4	270	Ao	0	
20200604	Barry	4	270	Dg	50	
20200604	Barry	4	270	Fr	0	
20200604	Barry	4	270	Hl	0	
20200604	Barry	4	270	Lp	60	
20200604	Barry	4	270	Pt	2	
20200604	Barry	4	270	Am	0	
20200604	Barry	4	270	Cj	0	
20200604	Barry	4	270	Cb	0	
20200604	Barry	4	270	To	2	
20200604	Barry	4	270	Dc	0	
20200604	Barry	4	270	Hs	0	
20200604	Barry	4	270	As	0	
20200604	Barry	4	270	Sp	0	
20200604	Barry	4	270	Pg	0	
20200604	Barry	4	270	Ra	0	
20200604	Barry	4	270	Pm	0	
20200604	Barry	4	270	Ga	0.5	
20200604	Barry	4	270	bg	0	
20200604	Barry	4	270	legume	0	
20200604	Barry	4	270	herb	0	
20200604	Barry	4	270	grass	0	
20200604	Barry	4	271	Be	11	
20200604	Barry	4	271	Ao	10	
20200604	Barry	4	271	Fr	12	
20200604	Barry	4	271	Cj	45	
20200604	Barry	4	271	Dc	0	
20200604	Barry	4	271	Sp	13	
20200604	Barry	4	271	Pg	4	
20200604	Barry	4	271	Pm	12	
20200604	Barry	4	271	bg	0	
20200604	Barry	4	271	legume	0.5	
20200604	Barry	4	271	herb	0	
20200604	Barry	4	271	grass	3	
20200604	Barry	4	272	Hp	1	
20200604	Barry	4	272	Be	0.5	
20200604	Barry	4	272	Ao	8	
20200604	Barry	4	272	Dg	0	
20200604	Barry	4	272	Fr	0	
20200604	Barry	4	272	Hl	0	
20200604	Barry	4	272	Lp	5	
20200604	Barry	4	272	Pt	1	
20200604	Barry	4	272	Am	60	
20200604	Barry	4	272	Cj	0	
20200604	Barry	4	272	Cb	0	
20200604	Barry	4	272	To	0	
20200604	Barry	4	272	Dc	0	
20200604	Barry	4	272	Hs	0	
20200604	Barry	4	272	As	0	
20200604	Barry	4	272	Sp	0	
20200604	Barry	4	272	Pg	0	
20200604	Barry	4	272	Ra	0	
20200604	Barry	4	272	Pm	60	
20200604	Barry	4	272	Ga	1	
20200604	Barry	4	272	bg	0	
20200604	Barry	4	272	legume	0	
20200604	Barry	4	272	herb	0	
20200604	Barry	4	272	grass	0	
20200604	Barry	4	273	Dg	10	
20200604	Barry	4	273	Cj	90	
20200604	Barry	4	273	To	3	
20200604	Barry	4	273	Sp	17	
20200604	Barry	4	273	bg	2	
20200604	Barry	4	273	legume	1	
20200604	Barry	4	273	herb	0	
20200604	Barry	4	273	grass	7	
20200604	Barry	4	274	Pm	100	
20200604	Barry	4	274	bg	0	
20200604	Barry	4	274	legume	0.5	
20200604	Barry	4	274	herb	0.5	
20200604	Barry	4	274	grass	0.5	
20200604	Barry	4	275	Fr	100	
20200604	Barry	4	275	bg	0	
20200604	Barry	4	275	legume	0	
20200604	Barry	4	275	herb	0	
20200604	Barry	4	275	grass	0.5	
20200604	Barry	4	276	Hp	15	
20200604	Barry	4	276	Be	8	
20200604	Barry	4	276	Ao	1	
20200604	Barry	4	276	Dg	0	
20200604	Barry	4	276	Fr	0	
20200604	Barry	4	276	Hl	1	
20200604	Barry	4	276	Lp	1	
20200604	Barry	4	276	Pt	2	
20200604	Barry	4	276	Am	0	
20200604	Barry	4	276	Cj	75	
20200604	Barry	4	276	Cb	3	
20200604	Barry	4	276	To	0	
20200604	Barry	4	276	Dc	0	
20200604	Barry	4	276	Hs	0	
20200604	Barry	4	276	As	0	
20200604	Barry	4	276	Sp	0	
20200604	Barry	4	276	Pg	0	
20200604	Barry	4	276	Ra	0.5	
20200604	Barry	4	276	Pm	0.5	
20200604	Barry	4	276	Ga	0	
20200604	Barry	4	276	bg	0	
20200604	Barry	4	276	legume	0	
20200604	Barry	4	276	herb	0	
20200604	Barry	4	276	grass	0	
20200604	Barry	4	277	Hp	1	
20200604	Barry	4	277	Be	0	
20200604	Barry	4	277	Ao	3	
20200604	Barry	4	277	Dg	0	
20200604	Barry	4	277	Fr	0.5	
20200604	Barry	4	277	Hl	60	
20200604	Barry	4	277	Lp	1	
20200604	Barry	4	277	Pt	8	
20200604	Barry	4	277	Am	0	
20200604	Barry	4	277	Cj	0.5	
20200604	Barry	4	277	Cb	5	
20200604	Barry	4	277	To	0	
20200604	Barry	4	277	Dc	0	
20200604	Barry	4	277	Hs	0	
20200604	Barry	4	277	As	0	
20200604	Barry	4	277	Sp	0	
20200604	Barry	4	277	Pg	0	
20200604	Barry	4	277	Ra	0	
20200604	Barry	4	277	Pm	2	
20200604	Barry	4	277	Ga	40	
20200604	Barry	4	277	bg	0	
20200604	Barry	4	277	legume	0	
20200604	Barry	4	277	herb	0	
20200604	Barry	4	277	grass	0	
20200604	Barry	4	278	Ao	97	
20200604	Barry	4	278	bg	3	
20200604	Barry	4	278	legume	2	
20200604	Barry	4	278	herb	2	
20200604	Barry	4	278	grass	1	
20200604	Barry	4	279	Sp	100	
20200604	Barry	4	279	bg	0	
20200604	Barry	4	279	legume	0	
20200604	Barry	4	279	herb	0.5	
20200604	Barry	4	279	grass	0	
20200604	Barry	4	280	Hp	0	
20200604	Barry	4	280	Be	15	
20200604	Barry	4	280	Ao	1	
20200604	Barry	4	280	Dg	0	
20200604	Barry	4	280	Fr	0	
20200604	Barry	4	280	Hl	0	
20200604	Barry	4	280	Lp	5	
20200604	Barry	4	280	Pt	0	
20200604	Barry	4	280	Am	0	
20200604	Barry	4	280	Cj	0	
20200604	Barry	4	280	Cb	0	
20200604	Barry	4	280	To	0	
20200604	Barry	4	280	Dc	3	
20200604	Barry	4	280	Hs	0	
20200604	Barry	4	280	As	0	
20200604	Barry	4	280	Sp	0	
20200604	Barry	4	280	Pg	60	
20200604	Barry	4	280	Ra	0	
20200604	Barry	4	280	Pm	30	
20200604	Barry	4	280	Ga	25	
20200604	Barry	4	280	bg	1	
20200604	Barry	4	280	legume	0	
20200604	Barry	4	280	herb	0	
20200604	Barry	4	280	grass	0	
20200604	Barry	4	266	Ao	3	
20200604	Barry	4	266	Fr	8	
20200604	Barry	4	266	Cj	60	
20200604	Barry	4	266	Pg	17	
20200604	Barry	4	266	bg	8	
20200604	Barry	4	266	legume	0	
20200604	Barry	4	266	herb	4	
20200604	Barry	4	266	grass	15	
20200604	Barry	4	265	Hp	1	
20200604	Barry	4	265	Be	0	
20200604	Barry	4	265	Ao	1	
20200604	Barry	4	265	Dg	0	
20200604	Barry	4	265	Fr	0	
20200604	Barry	4	265	Hl	1	
20200604	Barry	4	265	Lp	0	
20200604	Barry	4	265	Pt	2	
20200604	Barry	4	265	Am	90	
20200604	Barry	4	265	Cj	0	
20200604	Barry	4	265	Cb	0	
20200604	Barry	4	265	To	0	
20200604	Barry	4	265	Dc	0	
20200604	Barry	4	265	Hs	0	
20200604	Barry	4	265	As	0	
20200604	Barry	4	265	Sp	0	
20200604	Barry	4	265	Pg	0	
20200604	Barry	4	265	Ra	0	
20200604	Barry	4	265	Pm	0	
20200604	Barry	4	265	Ga	0	
20200604	Barry	4	265	bg	0	
20200604	Barry	4	265	legume	0	
20200604	Barry	4	265	herb	0	
20200604	Barry	4	265	grass	0	
20200605	Barry	4	264	Hp	60	
20200605	Barry	4	264	Be	0	
20200605	Barry	4	264	Ao	6	
20200605	Barry	4	264	Dg	35	
20200605	Barry	4	264	Fr	0	
20200605	Barry	4	264	Hl	0	
20200605	Barry	4	264	Lp	0	
20200605	Barry	4	264	Pt	1	
20200605	Barry	4	264	Am	0	
20200605	Barry	4	264	Cj	0	
20200605	Barry	4	264	Cb	0	
20200605	Barry	4	264	To	0	
20200605	Barry	4	264	Dc	15	
20200605	Barry	4	264	Hs	0	
20200605	Barry	4	264	As	0	
20200605	Barry	4	264	Sp	0	
20200605	Barry	4	264	Pg	0	
20200605	Barry	4	264	Ra	0	
20200605	Barry	4	264	Pm	0	
20200605	Barry	4	264	Ga	0	
20200605	Barry	4	264	bg	0	
20200605	Barry	4	264	legume	0	
20200605	Barry	4	264	herb	0	
20200605	Barry	4	264	grass	0	
20200605	Barry	4	263	Lp	60	
20200605	Barry	4	263	Pt	10	
20200605	Barry	4	263	Cb	1	
20200605	Barry	4	263	To	1	
20200605	Barry	4	263	Hs	0	
20200605	Barry	4	263	As	2	
20200605	Barry	4	263	Ra	0.5	
20200605	Barry	4	263	Ga	45	
20200605	Barry	4	263	bg	2	
20200605	Barry	4	263	legume	5	
20200605	Barry	4	263	herb	1	
20200605	Barry	4	263	grass	2	
20200605	Barry	4	262	Pg	100	
20200605	Barry	4	262	bg	0	
20200605	Barry	4	262	legume	0.5	
20200605	Barry	4	262	herb	0.5	
20200605	Barry	4	262	grass	0.5	
20200605	Barry	4	261	Hp	0	
20200605	Barry	4	261	Be	0	
20200605	Barry	4	261	Ao	0	
20200605	Barry	4	261	Dg	6	
20200605	Barry	4	261	Fr	0.5	
20200605	Barry	4	261	Hl	75	
20200605	Barry	4	261	Lp	0	
20200605	Barry	4	261	Pt	2	
20200605	Barry	4	261	Am	0.5	
20200605	Barry	4	261	Cj	0	
20200605	Barry	4	261	Cb	0	
20200605	Barry	4	261	To	0	
20200605	Barry	4	261	Dc	6	
20200605	Barry	4	261	Hs	15	
20200605	Barry	4	261	As	0	
20200605	Barry	4	261	Sp	3	
20200605	Barry	4	261	Pg	0	
20200605	Barry	4	261	Ra	0	
20200605	Barry	4	261	Pm	5	
20200605	Barry	4	261	Ga	0.5	
20200605	Barry	4	261	bg	0	
20200605	Barry	4	261	legume	0	
20200605	Barry	4	261	herb	0	
20200605	Barry	4	261	grass	0	
20200605	Barry	4	260	Dg	6	
20200605	Barry	4	260	Am	80	
20200605	Barry	4	260	As	5	
20200605	Barry	4	260	Sp	20	
20200605	Barry	4	260	bg	0	
20200605	Barry	4	260	legume	0	
20200605	Barry	4	260	herb	0	
20200605	Barry	4	260	grass	0	
20200605	Barry	4	259	Hp	0	
20200605	Barry	4	259	Be	0.5	
20200605	Barry	4	259	Ao	0	
20200605	Barry	4	259	Dg	0	
20200605	Barry	4	259	Fr	1	
20200605	Barry	4	259	Hl	40	
20200605	Barry	4	259	Lp	50	
20200605	Barry	4	259	Pt	2	
20200605	Barry	4	259	Am	0	
20200605	Barry	4	259	Cj	0	
20200605	Barry	4	259	Cb	1	
20200605	Barry	4	259	To	0	
20200605	Barry	4	259	Dc	0	
20200605	Barry	4	259	Hs	0	
20200605	Barry	4	259	As	0	
20200605	Barry	4	259	Sp	0	
20200605	Barry	4	259	Pg	0	
20200605	Barry	4	259	Ra	0	
20200605	Barry	4	259	Pm	0	
20200605	Barry	4	259	Ga	15	
20200605	Barry	4	259	bg	0	
20200605	Barry	4	259	legume	0	
20200605	Barry	4	259	herb	0	
20200605	Barry	4	259	grass	0	
20200605	Barry	4	258	Hp	7	
20200605	Barry	4	258	Be	8	
20200605	Barry	4	258	Ao	4	
20200605	Barry	4	258	Fr	5	
20200605	Barry	4	258	Am	30	
20200605	Barry	4	258	Cj	40	
20200605	Barry	4	258	Dc	5	
20200605	Barry	4	258	Pm	15	
20200605	Barry	4	258	bg	0	
20200605	Barry	4	258	legume	1	
20200605	Barry	4	258	herb	2	
20200605	Barry	4	258	grass	3	
20200605	Barry	4	257	Hp	0	
20200605	Barry	4	257	Be	1	
20200605	Barry	4	257	Ao	8	
20200605	Barry	4	257	Dg	0	
20200605	Barry	4	257	Fr	40	
20200605	Barry	4	257	Hl	3	
20200605	Barry	4	257	Lp	1	
20200605	Barry	4	257	Pt	2	
20200605	Barry	4	257	Am	0	
20200605	Barry	4	257	Cj	0	
20200605	Barry	4	257	Cb	0	
20200605	Barry	4	257	To	0	
20200605	Barry	4	257	Dc	0	
20200605	Barry	4	257	Hs	0	
20200605	Barry	4	257	As	0	
20200605	Barry	4	257	Sp	0	
20200605	Barry	4	257	Pg	0	
20200605	Barry	4	257	Ra	0	
20200605	Barry	4	257	Pm	65	
20200605	Barry	4	257	Ga	0	
20200605	Barry	4	257	bg	7	
20200605	Barry	4	257	legume	0	
20200605	Barry	4	257	herb	0	
20200605	Barry	4	257	grass	0	
20200605	Barry	4	256	Hp	20	
20200605	Barry	4	256	Sp	80	
20200605	Barry	4	256	Pg	11	
20200605	Barry	4	256	Pm	16	
20200605	Barry	4	256	bg	0	
20200605	Barry	4	256	legume	3	
20200605	Barry	4	256	herb	0.5	
20200605	Barry	4	256	grass	3	
20200604	Barry	4	255	Hp	0	"Bamboo sticks - Fr, Cb not cut!Top right corner"
20200604	Barry	4	255	Be	0	
20200604	Barry	4	255	Ao	0	
20200604	Barry	4	255	Dg	15	
20200604	Barry	4	255	Fr	0	
20200604	Barry	4	255	Hl	0	
20200604	Barry	4	255	Lp	0	
20200604	Barry	4	255	Pt	2	
20200604	Barry	4	255	Am	0	
20200604	Barry	4	255	Cj	0.5	
20200604	Barry	4	255	Cb	50	
20200604	Barry	4	255	To	1	
20200604	Barry	4	255	Dc	4	
20200604	Barry	4	255	Hs	0	
20200604	Barry	4	255	As	0	
20200604	Barry	4	255	Sp	0	
20200604	Barry	4	255	Pg	0	
20200604	Barry	4	255	Ra	0	
20200604	Barry	4	255	Pm	0	
20200604	Barry	4	255	Ga	0	
20200604	Barry	4	255	bg	15	
20200604	Barry	4	255	legume	0	
20200604	Barry	4	255	herb	0	
20200604	Barry	4	255	grass	0	
20200605	Barry	4	253	Fr	10	
20200605	Barry	4	253	Pt	6	
20200605	Barry	4	253	Sp	90	
20200605	Barry	4	253	Ra	0	
20200605	Barry	4	253	bg	0	
20200605	Barry	4	253	legume	0.5	
20200605	Barry	4	253	herb	1	
20200605	Barry	4	253	grass	0	
20200605	Barry	4	254	Hp	0	
20200605	Barry	4	254	Be	10	
20200605	Barry	4	254	Ao	0	
20200605	Barry	4	254	Dg	0	
20200605	Barry	4	254	Fr	6	
20200605	Barry	4	254	Hl	2	
20200605	Barry	4	254	Lp	0	
20200605	Barry	4	254	Pt	2	
20200605	Barry	4	254	Am	4	
20200605	Barry	4	254	Cj	30	
20200605	Barry	4	254	Cb	0	
20200605	Barry	4	254	To	0	
20200605	Barry	4	254	Dc	0.5	
20200605	Barry	4	254	Hs	0	
20200605	Barry	4	254	As	0	
20200605	Barry	4	254	Sp	20	
20200605	Barry	4	254	Pg	16	
20200605	Barry	4	254	Ra	0	
20200605	Barry	4	254	Pm	15	
20200605	Barry	4	254	Ga	0	
20200605	Barry	4	254	bg	0	
20200605	Barry	4	254	legume	0	
20200605	Barry	4	254	herb	0	
20200605	Barry	4	254	grass	0	
20200529	Eric	3	199	Fr	100	
20200529	Eric	3	199	bg	0	
20200529	Eric	3	199	legume	0	
20200529	Eric	3	199	herb	0.5	
20200529	Eric	3	199	grass	0	
20200529	Eric	3	227	Hp	30	
20200529	Eric	3	227	Be	5	
20200529	Eric	3	227	Ao	5	
20200529	Eric	3	227	Dg	0	
20200529	Eric	3	227	Fr	7	
20200529	Eric	3	227	Hl	0	
20200529	Eric	3	227	Lp	0	
20200529	Eric	3	227	Pt	2	
20200529	Eric	3	227	Am	20	
20200529	Eric	3	227	Cj	0	
20200529	Eric	3	227	Cb	0	
20200529	Eric	3	227	To	0	
20200529	Eric	3	227	Dc	0	
20200529	Eric	3	227	Hs	0	
20200529	Eric	3	227	As	0	
20200529	Eric	3	227	Sp	50	
20200529	Eric	3	227	Pg	3	
20200529	Eric	3	227	Ra	0	
20200529	Eric	3	227	Pm	10	
20200529	Eric	3	227	Ga	0.5	
20200529	Eric	3	227	bg	0	
20200529	Eric	3	227	legume	0	
20200529	Eric	3	227	herb	0	
20200529	Eric	3	227	grass	0	
20200527	Eric	3	217	Hp	30	
20200527	Eric	3	217	Be	0	
20200527	Eric	3	217	Ao	2	
20200527	Eric	3	217	Dg	0	
20200527	Eric	3	217	Fr	0	
20200527	Eric	3	217	Hl	10	
20200527	Eric	3	217	Lp	4	
20200527	Eric	3	217	Pt	7	
20200527	Eric	3	217	Am	0	
20200527	Eric	3	217	Cj	50	
20200527	Eric	3	217	Cb	1	
20200527	Eric	3	217	To	0	
20200527	Eric	3	217	Dc	0	
20200527	Eric	3	217	Hs	0	
20200527	Eric	3	217	As	0	
20200527	Eric	3	217	Sp	0	
20200527	Eric	3	217	Pg	0	
20200527	Eric	3	217	Ra	0	
20200527	Eric	3	217	Pm	0	
20200527	Eric	3	217	Ga	1	
20200527	Eric	3	217	bg	0	
20200527	Eric	3	217	legume	0	
20200527	Eric	3	217	herb	0	
20200527	Eric	3	217	grass	0	
20200527	Eric	3	203	Hp	0	
20200527	Eric	3	203	Be	3	
20200527	Eric	3	203	Ao	1	
20200527	Eric	3	203	Dg	0	
20200527	Eric	3	203	Fr	5	
20200527	Eric	3	203	Hl	0	
20200527	Eric	3	203	Lp	1	
20200527	Eric	3	203	Pt	15	
20200527	Eric	3	203	Am	25	
20200527	Eric	3	203	Cj	40	
20200527	Eric	3	203	Cb	2	
20200527	Eric	3	203	To	0	
20200527	Eric	3	203	Dc	0	
20200527	Eric	3	203	Hs	0	
20200527	Eric	3	203	As	0	
20200527	Eric	3	203	Sp	15	
20200527	Eric	3	203	Pg	6	
20200527	Eric	3	203	Ra	0	
20200527	Eric	3	203	Pm	6	
20200527	Eric	3	203	Ga	2	
20200527	Eric	3	203	bg	0	
20200527	Eric	3	203	legume	0	
20200527	Eric	3	203	herb	0	
20200527	Eric	3	203	grass	0	
20200525	Eric	3	252	Hp	15	
20200525	Eric	3	252	Be	2	
20200525	Eric	3	252	Ao	7	
20200525	Eric	3	252	Dg	0	
20200525	Eric	3	252	Fr	0	
20200525	Eric	3	252	Hl	2	
20200525	Eric	3	252	Lp	0	
20200525	Eric	3	252	Pt	15	
20200525	Eric	3	252	Am	20	
20200525	Eric	3	252	Cj	35	
20200525	Eric	3	252	Cb	0	
20200525	Eric	3	252	To	0	
20200525	Eric	3	252	Dc	0	
20200525	Eric	3	252	Hs	1	
20200525	Eric	3	252	As	0	
20200525	Eric	3	252	Sp	15	
20200525	Eric	3	252	Pg	10	
20200525	Eric	3	252	Ra	0	
20200525	Eric	3	252	Pm	0	
20200525	Eric	3	252	Ga	1	
20200525	Eric	3	252	bg	0	
20200525	Eric	3	252	legume	0	
20200525	Eric	3	252	herb	0	
20200525	Eric	3	252	grass	0	
20200525	Eric	3	238	Hp	50	
20200525	Eric	3	238	Be	0	
20200525	Eric	3	238	Ao	10	
20200525	Eric	3	238	Dg	40	
20200525	Eric	3	238	Fr	0	
20200525	Eric	3	238	Hl	2	
20200525	Eric	3	238	Lp	0	
20200525	Eric	3	238	Pt	2	
20200525	Eric	3	238	Am	0	
20200525	Eric	3	238	Cj	0	
20200525	Eric	3	238	Cb	0	
20200525	Eric	3	238	To	0	
20200525	Eric	3	238	Dc	0	
20200525	Eric	3	238	Hs	0	
20200525	Eric	3	238	As	0	
20200525	Eric	3	238	Sp	0	
20200525	Eric	3	238	Pg	0	
20200525	Eric	3	238	Ra	0	
20200525	Eric	3	238	Pm	0	
20200525	Eric	3	238	Ga	1	
20200525	Eric	3	238	bg	0	
20200525	Eric	3	238	legume	0	
20200525	Eric	3	238	herb	0	
20200525	Eric	3	238	grass	0	
20200525	Eric	3	224	Be	95	
20200525	Eric	3	224	bg	5	
20200525	Eric	3	224	legume	2	
20200525	Eric	3	224	herb	0	
20200525	Eric	3	224	grass	3	
20200525	Eric	3	210	As	90	
20200525	Eric	3	210	bg	10	
20200525	Eric	3	210	legume	2	
20200525	Eric	3	210	herb	3	
20200525	Eric	3	210	grass	1	
20200525	Eric	3	196	Hp	0	
20200525	Eric	3	196	Be	0	
20200525	Eric	3	196	Ao	0	
20200525	Eric	3	196	Dg	4	
20200525	Eric	3	196	Fr	0	
20200525	Eric	3	196	Hl	30	
20200525	Eric	3	196	Lp	6	
20200525	Eric	3	196	Pt	4	
20200525	Eric	3	196	Am	0	
20200525	Eric	3	196	Cj	0	
20200525	Eric	3	196	Cb	0	
20200525	Eric	3	196	To	0	
20200525	Eric	3	196	Dc	0	
20200525	Eric	3	196	Hs	0	
20200525	Eric	3	196	As	2	
20200525	Eric	3	196	Sp	0	
20200525	Eric	3	196	Pg	0	
20200525	Eric	3	196	Ra	1	
20200525	Eric	3	196	Pm	0	
20200525	Eric	3	196	Ga	70	
20200525	Eric	3	196	bg	0	
20200525	Eric	3	196	legume	0	
20200525	Eric	3	196	herb	0	
20200525	Eric	3	196	grass	0	
20200525	Eric	3	182	Ga	100	
20200525	Eric	3	182	bg	0	
20200525	Eric	3	182	legume	3	
20200525	Eric	3	182	herb	1	
20200525	Eric	3	182	grass	1	
20200525	Eric	3	251	Hs	80	
20200525	Eric	3	251	bg	10	
20200525	Eric	3	251	legume	2	
20200525	Eric	3	251	herb	8	
20200525	Eric	3	251	grass	0	
20200525	Eric	3	237	Dg	60	
20200525	Eric	3	237	Lp	25	
20200525	Eric	3	237	Pt	15	
20200525	Eric	3	237	Hs	0	
20200525	Eric	3	237	bg	0	
20200525	Eric	3	237	legume	7	
20200525	Eric	3	237	herb	1	
20200525	Eric	3	237	grass	0	
20200525	Eric	3	223	Hp	8	
20200525	Eric	3	223	Be	0	
20200525	Eric	3	223	Ao	2	
20200525	Eric	3	223	Dg	0	
20200525	Eric	3	223	Fr	13	
20200525	Eric	3	223	Hl	3	
20200525	Eric	3	223	Lp	0	
20200525	Eric	3	223	Pt	10	
20200525	Eric	3	223	Am	15	
20200525	Eric	3	223	Cj	70	
20200525	Eric	3	223	Cb	0	
20200525	Eric	3	223	To	0	
20200525	Eric	3	223	Dc	0	
20200525	Eric	3	223	Hs	0	
20200525	Eric	3	223	As	0	
20200525	Eric	3	223	Sp	0	
20200525	Eric	3	223	Pg	0	
20200525	Eric	3	223	Ra	0	
20200525	Eric	3	223	Pm	0	
20200525	Eric	3	223	Ga	2	
20200525	Eric	3	223	bg	0	
20200525	Eric	3	223	legume	0	
20200525	Eric	3	223	herb	0	
20200525	Eric	3	223	grass	0	
20200525	Eric	3	209	Hp	10	
20200525	Eric	3	209	Be	0	
20200525	Eric	3	209	Ao	7	
20200525	Eric	3	209	Dg	0	
20200525	Eric	3	209	Fr	0	
20200525	Eric	3	209	Hl	1	
20200525	Eric	3	209	Lp	0	
20200525	Eric	3	209	Pt	6	
20200525	Eric	3	209	Am	0	
20200525	Eric	3	209	Cj	50	
20200525	Eric	3	209	Cb	0	
20200525	Eric	3	209	To	0	
20200525	Eric	3	209	Dc	0	
20200525	Eric	3	209	Hs	0	
20200525	Eric	3	209	As	0	
20200525	Eric	3	209	Sp	0	
20200525	Eric	3	209	Pg	30	
20200525	Eric	3	209	Ra	0	
20200525	Eric	3	209	Pm	0	
20200525	Eric	3	209	Ga	0.5	
20200525	Eric	3	209	bg	0	
20200525	Eric	3	209	legume	0	
20200525	Eric	3	209	herb	0	
20200525	Eric	3	209	grass	0	
20200525	Eric	3	195	Be	20	
20200525	Eric	3	195	To	0	
20200525	Eric	3	195	Pm	40	
20200525	Eric	3	195	Ga	50	
20200525	Eric	3	195	bg	0	
20200525	Eric	3	195	legume	1	
20200525	Eric	3	195	herb	1	
20200525	Eric	3	195	grass	2	
20200525	Eric	3	181	Hp	40	
20200525	Eric	3	181	Dc	1	
20200525	Eric	3	181	Sp	50	
20200525	Eric	3	181	Pg	3	
20200525	Eric	3	181	bg	0	
20200525	Eric	3	181	legume	2	
20200525	Eric	3	181	herb	7	
20200525	Eric	3	181	grass	2	
20200525	Eric	3	250	Pg	85	
20200525	Eric	3	250	bg	2	
20200525	Eric	3	250	legume	6	
20200525	Eric	3	250	herb	5	
20200525	Eric	3	250	grass	3	
20200525	Eric	3	236	Hp	0	
20200525	Eric	3	236	Be	25	
20200525	Eric	3	236	Ao	0	
20200525	Eric	3	236	Dg	0	
20200525	Eric	3	236	Fr	0	
20200525	Eric	3	236	Hl	2	
20200525	Eric	3	236	Lp	6	
20200525	Eric	3	236	Pt	10	
20200525	Eric	3	236	Am	0	
20200525	Eric	3	236	Cj	1	
20200525	Eric	3	236	Cb	0	
20200525	Eric	3	236	To	1	
20200525	Eric	3	236	Dc	2	
20200525	Eric	3	236	Hs	0	
20200525	Eric	3	236	As	0	
20200525	Eric	3	236	Sp	0	
20200525	Eric	3	236	Pg	30	
20200525	Eric	3	236	Ra	1	
20200525	Eric	3	236	Pm	15	
20200525	Eric	3	236	Ga	12	
20200525	Eric	3	236	bg	0	
20200525	Eric	3	236	legume	0	
20200525	Eric	3	236	herb	0	
20200525	Eric	3	236	grass	0	
20200525	Eric	3	222	Ao	3	
20200525	Eric	3	222	Dg	1	
20200525	Eric	3	222	Hl	10	
20200525	Eric	3	222	Am	75	
20200525	Eric	3	222	As	3	
20200525	Eric	3	222	Pg	12	
20200525	Eric	3	222	Ra	1	
20200525	Eric	3	222	Pm	20	
20200525	Eric	3	222	bg	0	
20200525	Eric	3	222	legume	1	
20200525	Eric	3	222	herb	2	
20200525	Eric	3	222	grass	2	
20200525	Eric	3	208	Ao	3	
20200525	Eric	3	208	Fr	15	
20200525	Eric	3	208	Cj	50	
20200525	Eric	3	208	Pg	50	
20200525	Eric	3	208	bg	0	
20200525	Eric	3	208	legume	0.5	
20200525	Eric	3	208	herb	2	
20200525	Eric	3	208	grass	10	
20200525	Eric	3	194	Hp	0	
20200525	Eric	3	194	Be	0	
20200525	Eric	3	194	Ao	1	
20200525	Eric	3	194	Dg	0	
20200525	Eric	3	194	Fr	0	
20200525	Eric	3	194	Hl	0	
20200525	Eric	3	194	Lp	15	
20200525	Eric	3	194	Pt	10	
20200525	Eric	3	194	Am	1	
20200525	Eric	3	194	Cj	1	
20200525	Eric	3	194	Cb	0	
20200525	Eric	3	194	To	0.5	
20200525	Eric	3	194	Dc	5	
20200525	Eric	3	194	Hs	0	
20200525	Eric	3	194	As	0	
20200525	Eric	3	194	Sp	0	
20200525	Eric	3	194	Pg	0	
20200525	Eric	3	194	Ra	0.5	
20200525	Eric	3	194	Pm	70	
20200525	Eric	3	194	Ga	2	
20200525	Eric	3	194	bg	0	
20200525	Eric	3	194	legume	0	
20200525	Eric	3	194	herb	0	
20200525	Eric	3	194	grass	0	
20200525	Eric	3	180	Hp	20	
20200525	Eric	3	180	Be	7	
20200525	Eric	3	180	Ao	2	
20200525	Eric	3	180	Fr	10	
20200525	Eric	3	180	Am	60	
